year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,9,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",32.00,7.00,2.19,0.00,0.63,0.00,4.17,0.00,0.00,322.00,105.00,0.00,27.00,0.00,190.00
2025,9,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",192.00,40.00,17.97,2.00,6.63,0.00,13.40,2.00,0.00,2555.00,1410.00,83.00,250.00,0.00,812.00
2025,9,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",92.00,16.00,8.45,0.00,4.95,0.00,2.60,0.00,0.00,1882.00,1354.00,0.00,165.00,0.00,363.00
2025,9,AA,American Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",198.00,39.00,11.97,2.39,3.82,0.00,20.82,4.00,0.00,3583.00,871.00,339.00,161.00,0.00,2212.00
2025,9,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",200.00,58.00,23.29,2.09,6.75,0.00,25.88,2.00,0.00,4531.00,1936.00,281.00,377.00,0.00,1937.00
2025,9,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",261.00,60.00,24.79,2.02,9.98,0.00,23.21,6.00,0.00,4184.00,1715.00,245.00,342.00,0.00,1882.00
2025,9,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5103.00,1234.00,300.64,39.32,439.80,2.32,451.91,21.00,13.00,109308.00,38392.00,3693.00,19037.00,111.00,48075.00
2025,9,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",248.00,47.00,16.57,2.64,7.70,0.00,20.08,1.00,1.00,3146.00,994.00,192.00,303.00,0.00,1657.00
2025,9,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",351.00,80.00,34.88,0.89,26.01,0.00,18.22,3.00,0.00,5064.00,2069.00,97.00,875.00,0.00,2023.00
2025,9,AA,American Airlines Network,PDX,"Portland, OR: Portland International",339.00,83.00,33.01,3.49,11.01,0.00,35.49,4.00,1.00,4841.00,1993.00,189.00,514.00,0.00,2145.00
2025,9,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4221.00,830.00,249.35,46.80,232.85,0.40,300.60,25.00,2.00,73022.00,31071.00,3540.00,8820.00,6.00,29585.00
2025,9,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3784.00,605.00,230.66,27.06,117.29,1.00,228.99,64.00,40.00,68544.00,26762.00,10833.00,5167.00,18.00,25764.00
2025,9,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",440.00,83.00,32.47,4.25,17.41,0.00,28.88,4.00,0.00,6023.00,2036.00,366.00,1065.00,0.00,2556.00
2025,9,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",188.00,32.00,15.92,1.21,5.37,0.00,9.50,1.00,0.00,2504.00,1053.00,76.00,303.00,0.00,1072.00
2025,9,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",115.00,27.00,11.45,0.00,1.16,0.00,14.38,3.00,1.00,1865.00,714.00,0.00,62.00,0.00,1089.00
2025,9,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",278.00,65.00,26.31,2.32,11.43,0.00,24.95,2.00,0.00,4828.00,2096.00,276.00,453.00,0.00,2003.00
2025,9,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",268.00,52.00,15.76,0.26,14.73,0.00,21.26,0.00,0.00,3129.00,1133.00,16.00,526.00,0.00,1454.00
2025,9,AA,American Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",2.00,1.00,0.00,0.00,0.03,0.00,0.97,0.00,0.00,70.00,0.00,0.00,2.00,0.00,68.00
2025,9,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",849.00,179.00,62.99,10.76,19.27,0.00,85.98,6.00,0.00,12193.00,4247.00,627.00,830.00,0.00,6489.00
2025,9,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",230.00,54.00,21.46,2.56,7.11,0.80,22.07,1.00,0.00,3841.00,1504.00,190.00,278.00,36.00,1833.00
2025,9,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",186.00,23.00,8.70,0.13,4.99,0.00,9.18,6.00,0.00,2253.00,947.00,23.00,223.00,0.00,1060.00
2025,9,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",59.00,14.00,3.62,0.00,1.92,1.00,7.46,1.00,0.00,1344.00,627.00,0.00,113.00,94.00,510.00
2025,9,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",323.00,56.00,20.97,1.58,15.78,0.00,17.67,1.00,1.00,3175.00,1307.00,92.00,591.00,0.00,1185.00
2025,9,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",725.00,181.00,69.05,8.34,56.21,0.00,47.40,9.00,9.00,13119.00,5059.00,828.00,3200.00,0.00,4032.00
2025,9,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",602.00,151.00,54.14,3.65,14.87,0.00,78.35,11.00,1.00,12645.00,3359.00,425.00,530.00,0.00,8331.00
2025,9,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",237.00,62.00,29.29,0.52,8.15,0.00,24.05,6.00,0.00,5071.00,2568.00,50.00,397.00,0.00,2056.00
2025,9,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",88.00,14.00,4.26,0.84,3.01,0.00,5.89,2.00,0.00,1055.00,300.00,42.00,114.00,0.00,599.00
2025,9,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",84.00,10.00,3.27,0.00,2.00,0.00,4.72,1.00,0.00,1796.00,1013.00,0.00,66.00,0.00,717.00
2025,9,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",207.00,60.00,20.90,2.62,4.85,0.00,31.63,6.00,0.00,5951.00,2208.00,205.00,391.00,0.00,3147.00
2025,9,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",547.00,106.00,47.19,2.90,23.07,0.00,32.84,5.00,0.00,7606.00,3850.00,144.00,1033.00,0.00,2579.00
2025,9,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",976.00,202.00,82.91,9.22,51.45,1.00,57.43,7.00,1.00,13513.00,5212.00,1090.00,2401.00,153.00,4657.00
2025,9,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",128.00,25.00,10.60,0.00,5.37,0.00,9.03,2.00,0.00,1774.00,655.00,0.00,430.00,0.00,689.00
2025,9,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",198.00,41.00,17.62,7.25,4.16,0.00,11.97,0.00,0.00,3342.00,1203.00,471.00,204.00,0.00,1464.00
2025,9,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",286.00,80.00,29.92,1.44,10.19,0.00,38.46,3.00,0.00,5313.00,1831.00,173.00,824.00,0.00,2485.00
2025,9,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",286.00,54.00,24.85,1.50,4.97,0.00,22.68,2.00,1.00,3590.00,1606.00,155.00,158.00,0.00,1671.00
2025,9,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",531.00,97.00,48.93,1.93,18.70,0.00,27.44,8.00,1.00,4642.00,2151.00,168.00,790.00,0.00,1533.00
2025,9,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",129.00,22.00,5.53,0.44,5.62,1.00,9.41,1.00,1.00,1622.00,515.00,49.00,237.00,37.00,784.00
2025,9,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",503.00,117.00,46.05,3.95,15.96,0.00,51.04,7.00,0.00,8186.00,3037.00,374.00,673.00,0.00,4102.00
2025,9,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",2.00,1.00,0.00,0.00,0.06,0.00,0.94,0.00,0.00,139.00,0.00,0.00,9.00,0.00,130.00
2025,9,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",58.00,10.00,5.26,0.58,0.55,0.00,3.61,0.00,0.00,664.00,276.00,22.00,25.00,0.00,341.00
2025,9,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",31.00,3.00,2.47,0.00,0.03,0.00,0.50,0.00,1.00,210.00,152.00,0.00,2.00,0.00,56.00
2025,9,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",186.00,50.00,16.51,0.00,8.73,0.00,24.75,1.00,0.00,3076.00,871.00,0.00,535.00,0.00,1670.00
2025,9,AA,American Airlines Network,TLH,"Tallahassee, FL: Tallahassee International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,36.00,0.00,0.00
2025,9,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",976.00,205.00,78.95,10.44,45.09,0.00,70.52,5.00,0.00,12612.00,4916.00,595.00,2064.00,0.00,5037.00
2025,9,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",203.00,45.00,17.12,1.77,4.89,0.87,20.35,6.00,1.00,4128.00,1096.00,796.00,210.00,46.00,1980.00
2025,9,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",216.00,57.00,19.59,1.40,6.23,0.44,29.34,7.00,0.00,4341.00,1271.00,261.00,233.00,45.00,2531.00
2025,9,AA,American Airlines Network,TVC,"Traverse City, MI: Cherry Capital",62.00,14.00,1.55,0.17,2.59,0.00,9.69,0.00,0.00,1245.00,117.00,21.00,327.00,0.00,780.00
2025,9,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",151.00,37.00,16.23,2.45,3.82,0.00,14.50,2.00,1.00,3795.00,973.00,865.00,271.00,0.00,1686.00
2025,9,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",173.00,35.00,13.76,0.75,6.42,0.00,14.08,2.00,0.00,2678.00,1238.00,96.00,347.00,0.00,997.00
2025,9,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",140.00,51.00,18.88,1.37,5.61,0.00,25.13,3.00,0.00,5533.00,2097.00,568.00,307.00,0.00,2561.00
2025,8,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",252.00,92.00,31.96,1.84,9.31,0.00,48.89,8.00,0.00,6993.00,2328.00,197.00,514.00,0.00,3954.00
2025,8,AA,American Airlines Network,ALB,"Albany, NY: Albany International",124.00,48.00,12.69,2.20,6.34,0.00,26.77,0.00,0.00,4074.00,817.00,95.00,282.00,0.00,2880.00
2025,8,AA,American Airlines Network,AMA,"Amarillo, TX: Rick Husband Amarillo International",5.00,2.00,0.34,0.00,0.34,0.00,1.32,1.00,0.00,170.00,35.00,0.00,21.00,0.00,114.00
2025,8,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",93.00,33.00,15.21,4.52,5.32,0.00,7.95,0.00,0.00,3459.00,904.00,1154.00,192.00,0.00,1209.00
2025,8,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",606.00,212.00,61.73,9.86,41.08,1.00,98.33,13.00,4.00,15029.00,4703.00,815.00,1858.00,43.00,7610.00
2025,8,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",901.00,274.00,104.34,12.16,45.76,0.00,111.74,29.00,0.00,22915.00,8166.00,1211.00,2568.00,0.00,10970.00
2025,8,AA,American Airlines Network,AVL,"Asheville, NC: Asheville Regional",92.00,34.00,9.34,0.36,2.66,0.00,21.63,2.00,1.00,2568.00,580.00,51.00,313.00,0.00,1624.00
2025,8,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",409.00,148.00,55.84,6.80,20.45,0.16,64.75,6.00,1.00,11620.00,4616.00,435.00,819.00,21.00,5729.00
2025,8,AA,American Airlines Network,BFL,"Bakersfield, CA: Meadows Field",61.00,21.00,6.65,1.67,0.67,0.65,11.35,1.00,0.00,2354.00,565.00,412.00,52.00,15.00,1310.00
2025,8,AA,American Airlines Network,BGR,"Bangor, ME: Bangor International",198.00,54.00,19.07,0.00,9.07,0.00,25.87,2.00,2.00,4680.00,1467.00,0.00,343.00,0.00,2870.00
2025,8,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",5.00,2.00,0.98,0.90,0.00,0.00,0.12,0.00,0.00,114.00,81.00,28.00,0.00,0.00,5.00
2025,8,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",810.00,253.00,69.32,8.30,32.25,0.00,143.13,16.00,1.00,21037.00,5742.00,1031.00,1834.00,0.00,12430.00
2025,8,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",93.00,39.00,13.50,1.78,6.77,0.00,16.95,2.00,1.00,4095.00,1197.00,48.00,302.00,0.00,2548.00
2025,8,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1517.00,440.00,137.29,18.82,94.26,0.75,188.87,23.00,1.00,31624.00,8621.00,2160.00,4533.00,53.00,16257.00
2025,8,AA,American Airlines Network,BTV,"Burlington, VT: Patrick Leahy Burlington International",87.00,19.00,7.09,0.00,4.04,0.00,7.87,1.00,0.00,1558.00,741.00,0.00,183.00,0.00,634.00
2025,8,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",219.00,89.00,25.90,3.96,16.47,0.68,42.00,2.00,0.00,6467.00,1635.00,268.00,679.00,32.00,3853.00
2025,8,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",66.00,32.00,15.89,0.20,3.64,0.38,11.90,2.00,0.00,1435.00,644.00,13.00,171.00,8.00,599.00
2025,8,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",288.00,105.00,35.89,5.20,12.99,0.22,50.70,7.00,1.00,6940.00,2398.00,339.00,912.00,8.00,3283.00
2025,8,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",179.00,59.00,15.78,1.52,14.81,0.00,26.89,1.00,1.00,3947.00,884.00,209.00,624.00,0.00,2230.00
2025,8,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",449.00,159.00,49.05,4.17,27.19,0.00,78.59,5.00,1.00,12491.00,2773.00,462.00,1194.00,0.00,8062.00
2025,8,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,11.00,5.08,0.88,0.83,0.00,4.21,0.00,0.00,438.00,154.00,58.00,34.00,0.00,192.00
2025,8,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",398.00,150.00,49.16,3.60,24.10,0.00,73.14,10.00,0.00,13286.00,3900.00,590.00,933.00,0.00,7863.00
2025,8,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9485.00,1886.00,534.67,122.81,283.63,3.47,941.42,85.00,16.00,171404.00,56884.00,12108.00,14476.00,209.00,87727.00
2025,8,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",351.00,106.00,39.88,2.84,8.36,1.00,53.92,8.00,0.00,8492.00,2959.00,514.00,382.00,65.00,4572.00
2025,8,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",95.00,47.00,12.34,3.73,7.04,0.00,23.89,5.00,0.00,3717.00,636.00,1089.00,222.00,0.00,1770.00
2025,8,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",302.00,115.00,34.36,1.98,22.68,0.37,55.61,6.00,0.00,7385.00,1837.00,465.00,842.00,21.00,4220.00
2025,8,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2399.00,611.00,158.41,38.45,122.63,0.61,290.90,39.00,10.00,54041.00,15065.00,4093.00,6383.00,44.00,28456.00
2025,8,AA,American Airlines Network,DEN,"Denver, CO: Denver International",777.00,293.00,84.89,5.57,89.20,0.61,112.73,11.00,5.00,23065.00,5520.00,692.00,4652.00,86.00,12115.00
2025,8,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13672.00,4011.00,1034.81,197.02,1025.54,5.08,1748.55,505.00,181.00,411388.00,128875.00,30609.00,66338.00,224.00,185342.00
2025,8,AA,American Airlines Network,DRO,"Durango, CO: Durango La Plata County",4.00,2.00,0.46,0.00,0.02,0.00,1.52,1.00,0.00,155.00,43.00,0.00,1.00,0.00,111.00
2025,8,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",170.00,69.00,23.50,3.66,4.83,0.00,37.01,4.00,0.00,7187.00,1580.00,516.00,286.00,0.00,4805.00
2025,8,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",419.00,135.00,44.76,4.14,19.47,0.00,66.64,4.00,1.00,11118.00,3387.00,696.00,938.00,0.00,6097.00
2025,8,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",5.00,4.00,0.46,0.00,1.09,0.00,2.45,0.00,0.00,239.00,24.00,0.00,72.00,0.00,143.00
2025,8,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",91.00,29.00,11.95,2.97,4.13,0.00,9.95,1.00,0.00,2824.00,642.00,1031.00,185.00,0.00,966.00
2025,8,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",140.00,57.00,16.74,4.19,6.72,0.00,29.35,7.00,0.00,4136.00,784.00,579.00,256.00,0.00,2517.00
2025,8,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",36.00,16.00,5.99,0.01,0.37,1.00,8.63,0.00,0.00,1258.00,385.00,1.00,17.00,47.00,808.00
2025,8,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",513.00,199.00,39.63,8.58,66.50,0.22,84.07,9.00,3.00,15802.00,2528.00,1034.00,5140.00,15.00,7085.00
2025,8,AA,American Airlines Network,EYW,"Key West, FL: Key West International",98.00,19.00,5.21,0.33,4.01,0.00,9.45,1.00,0.00,1599.00,401.00,50.00,211.00,0.00,937.00
2025,8,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",174.00,60.00,17.62,0.73,7.78,0.00,33.87,3.00,0.00,4497.00,1743.00,44.00,409.00,0.00,2301.00
2025,8,AA,American Airlines Network,FCA,"Kalispell, MT: Glacier Park International",125.00,38.00,8.96,2.62,10.59,0.62,15.22,2.00,0.00,2991.00,1461.00,150.00,423.00,47.00,910.00
2025,8,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",466.00,169.00,64.38,0.81,32.58,0.16,71.07,10.00,5.00,13303.00,4877.00,55.00,1620.00,9.00,6742.00
2025,8,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",60.00,30.00,12.73,0.90,2.09,0.00,14.28,1.00,0.00,2939.00,823.00,227.00,84.00,0.00,1805.00
2025,8,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",127.00,49.00,18.18,2.36,7.53,0.00,20.93,1.00,0.00,3469.00,1150.00,582.00,247.00,0.00,1490.00
2025,8,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",238.00,81.00,24.72,5.16,10.24,0.00,40.88,5.00,0.00,6624.00,1567.00,729.00,482.00,0.00,3846.00
2025,8,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",143.00,56.00,17.50,1.22,2.21,0.00,35.08,4.00,0.00,4118.00,1287.00,82.00,144.00,0.00,2605.00
2025,8,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",80.00,33.00,9.97,1.93,1.03,0.00,20.07,3.00,0.00,2082.00,570.00,62.00,78.00,0.00,1372.00
2025,8,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",191.00,39.00,21.95,2.00,4.95,0.00,10.10,0.00,1.00,3110.00,1729.00,234.00,124.00,0.00,1023.00
2025,8,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",34.00,12.00,5.24,0.16,1.10,0.00,5.49,1.00,0.00,1644.00,1071.00,16.00,49.00,0.00,508.00
